2015-08-15	265.528992
2015-08-16	261.865997
2015-08-17	258.489990
2015-08-18	257.925995
2015-08-19	225.671005
2015-08-20	226.899002
2015-08-21	235.354996
2015-08-22	232.662003
2015-08-23	230.376007
2015-08-24	228.112000
2015-08-25	210.067993
2015-08-26	222.076004
2015-08-27	226.050003
2015-08-28	224.701004
2015-08-29	231.548996
2015-08-30	229.895004
2015-08-31	229.113998
2015-09-01	230.255997
2015-09-02	228.026993
2015-09-03	229.324005
2015-09-04	227.214996
2015-09-05	230.199005
2015-09-06	234.869995
2015-09-07	239.934006
2015-09-08	239.845993
2015-09-09	243.414993
2015-09-10	238.335999
2015-09-11	238.328995
2015-09-12	239.854996
2015-09-13	235.242004
2015-09-14	230.608994
2015-09-15	230.492004
2015-09-16	230.250000
2015-09-17	229.076004
2015-09-18	233.520996
2015-09-19	232.858002
2015-09-20	231.399002
2015-09-21	231.216995
2015-09-22	226.968994
2015-09-23	230.936005
2015-09-24	230.358002
2015-09-25	234.362000
2015-09-26	235.076004
2015-09-27	234.139008
2015-09-28	232.835999
2015-09-29	239.016006
2015-09-30	236.639999
2015-10-01	236.003998
2015-10-02	237.264008
2015-10-03	237.201996
2015-10-04	238.531006
2015-10-05	238.147003
2015-10-06	240.363998
2015-10-07	246.169998
2015-10-08	243.074997
2015-10-09	242.498001
2015-10-10	243.740005
2015-10-11	244.742004
2015-10-12	246.875000
2015-10-13	245.199997
2015-10-14	249.492996
2015-10-15	252.106995
2015-10-16	254.296005
2015-10-17	262.747009
2015-10-18	270.907013
2015-10-19	261.860992
2015-10-20	263.571991
2015-10-21	269.306000
2015-10-22	266.496002
2015-10-23	273.648987
2015-10-24	276.503998
2015-10-25	281.445007
2015-10-26	283.627991
2015-10-27	285.181000
2015-10-28	293.703003
2015-10-29	304.324005
2015-10-30	313.942993
2015-10-31	328.511993
2015-11-01	315.005005
2015-11-02	325.941986
2015-11-03	361.872986
2015-11-04	403.664001
2015-11-05	408.076996
2015-11-06	388.046997
2015-11-07	374.269012
2015-11-08	384.278015
2015-11-09	374.324005
2015-11-10	379.984009
2015-11-11	339.820007
2015-11-12	314.079010
2015-11-13	338.497986
2015-11-14	336.623993
2015-11-15	333.050995
2015-11-16	319.734985
2015-11-17	330.362000
2015-11-18	334.592987
2015-11-19	334.678986
2015-11-20	326.411011
2015-11-21	322.092010
2015-11-22	326.975006
2015-11-23	324.350006
2015-11-24	323.014008
2015-11-25	320.045013
2015-11-26	328.303009
2015-11-27	351.860992
2015-11-28	357.140991
2015-11-29	357.471985
2015-11-30	371.437012
2015-12-01	377.414001
2015-12-02	361.845001
2015-12-03	359.330994
2015-12-04	361.261993
2015-12-05	363.721008
2015-12-06	389.554993
2015-12-07	389.977997
2015-12-08	395.753998
2015-12-09	414.441010
2015-12-10	417.988007
2015-12-11	415.281006
2015-12-12	452.334991
2015-12-13	431.660004
2015-12-14	433.272003
2015-12-15	443.877991
2015-12-16	465.208008
2015-12-17	454.777008
2015-12-18	455.846985
2015-12-19	463.552002
2015-12-20	462.234009
2015-12-21	442.838013
2015-12-22	437.436005
2015-12-23	436.720001
2015-12-24	443.091003
2015-12-25	454.855011
2015-12-26	455.756012
2015-12-27	416.514008
2015-12-28	423.342987
2015-12-29	422.097992
2015-12-30	433.299988
2015-12-31	425.875000
2016-01-01	430.721008
2016-01-02	434.622009
2016-01-03	433.578003
2016-01-04	430.061005
2016-01-05	433.069000
2016-01-06	431.855988
2016-01-07	430.010986
2016-01-08	457.537994
2016-01-09	453.382996
2016-01-10	448.238007
2016-01-11	448.697998
2016-01-12	448.182007
2016-01-13	434.665009
2016-01-14	432.287994
2016-01-15	430.255005
2016-01-16	365.072998
2016-01-17	387.152008
2016-01-18	381.733002
2016-01-19	387.026001
2016-01-20	379.739990
2016-01-21	419.631989
2016-01-22	409.751007
2016-01-23	382.433990
2016-01-24	388.101990
2016-01-25	402.316986
2016-01-26	392.002014
2016-01-27	392.444000
2016-01-28	395.145996
2016-01-29	380.108002
2016-01-30	378.864990
2016-01-31	378.292999
2016-02-01	369.350006
2016-02-02	372.920013
2016-02-03	374.645996
2016-02-04	370.174011
2016-02-05	388.898010
2016-02-06	386.588989
2016-02-07	376.514008
2016-02-08	376.756989
2016-02-09	373.423004
2016-02-10	376.145996
2016-02-11	382.114014
2016-02-12	379.686005
2016-02-13	384.640991
2016-02-14	392.932007
2016-02-15	407.567993
2016-02-16	401.432007
2016-02-17	407.656006
2016-02-18	416.571991
2016-02-19	422.730011
2016-02-20	421.601013
2016-02-21	437.773010
2016-02-22	438.989014
2016-02-23	438.255005
2016-02-24	420.955994
2016-02-25	425.036987
2016-02-26	424.628998
2016-02-27	432.838989
2016-02-28	432.571014
2016-02-29	433.437988
2016-03-01	437.916992
2016-03-02	435.131012
2016-03-03	423.911987
2016-03-04	421.835999
2016-03-05	410.781006
2016-03-06	400.524994
2016-03-07	407.756989
2016-03-08	414.464996
2016-03-09	413.894012
2016-03-10	414.743988
2016-03-11	417.238007
2016-03-12	421.605011
2016-03-13	411.648010
2016-03-14	414.200989
2016-03-15	416.388000
2016-03-16	416.888000
2016-03-17	417.889008
2016-03-18	420.546997
2016-03-19	409.265015
2016-03-20	410.401001
2016-03-21	413.417999
2016-03-22	413.131989
2016-03-23	418.161011
2016-03-24	418.424011
2016-03-25	416.507996
2016-03-26	417.364990
2016-03-27	418.140015
2016-03-28	426.548004
2016-03-29	424.303986
2016-03-30	416.834015
2016-03-31	415.256989
2016-04-01	416.760010
2016-04-02	418.421997
2016-04-03	421.173004
2016-04-04	421.299011
2016-04-05	421.016998
2016-04-06	424.283997
2016-04-07	423.619995
2016-04-08	422.907013
2016-04-09	420.811005
2016-04-10	419.592010
2016-04-11	421.872009
2016-04-12	422.842987
2016-04-13	425.631989
2016-04-14	423.934998
2016-04-15	424.427002
2016-04-16	429.575012
2016-04-17	430.635986
2016-04-18	427.610992
2016-04-19	428.703003
2016-04-20	435.324005
